Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
INFOGRAPHISTE,Fournipro.ma,Casablanca,null,Bac plus 3,Informatique - Webdesign/Infographie,"Recrute un infographiste experimenté Diplomé(e) d’une école de renommée (Artcom, Comsup…)Expérience réussi de 4 ans ou plusSalaire motivant de 6000 - 7000 dh NetToute candidature non coforme à ces conditions sera rejetée",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8818139/INFOGRAPHISTE.html,22-09-2021
Stagiaire Développeur Web (Laravel/Vuejs),3WDEV,Rabat,null,Bac plus 4,Informatique - Développement,"Vous êtes motivé pour mettre vos compétences au service d’une entreprise digitale, on cherche un/une stagiaire en développement web (H/F)
Vous voulez nous rejoindre ?
Profil recherché :
- Connaissance des API REST
- HTML5 / CSS3 / JavaScript(JQUERY) / Bootstrap 4,
- Maîtrise du PHP/Laravel/Vuejs ;
- Connaissance des bases de données « MySQL » ;
- Autonome et rigoureux.
- Esprit du travail en équipe
Points clés :
-Début de la mission: le plutôt possible
-Type de contrat: Stage
-Lieu: Rabat",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8818032/Stagiaire-DÃ©veloppeur-Web-(LaravelVuejs).html,22-09-2021
Développeur magento/php,--,Casablanca,null,Bac plus 2,Informatique - Développement,"Poste à pourvoir immédiatement ! 

Nous recrutons pour un cabinet de conseil IT, un développeur Magento/php titulaire d'un bac +2/3 et ayant une première expérience dans un poste similaire.

Une solide connaissance de Magento et php est indispensable.
Un bon niveau de communication en français.
Une disponibilité immédiate.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817981/DÃ©veloppeur-magentophp.html,22-09-2021
Stage infographiste junior ,Marketpoke,Marrakech,null,Bac plus 2,Informatique - Webdesign/Infographie,"Nous cherchons un stagiaire infographiste . Vous assisterez notre équipe dans la conception de contenu de communication interne, campagnes B2B sur les différents canaux de communications : Linkedin, Twitter, Facebook, Youtube et siteweb.Compétences :- Maîtrise des outils Adobe ( illustrator , photoshop, in design )- Être Attentif à la performance de vos contenus créatifs, vous devrez maîtriser les best practices afin d'optimiser les conversions des contenus en leads.- Missions:- Concevoir les designs de nos postes et storys sur les réseaux sociaux (Facebook,, Linkedin, youtube, Twitter)- Être en charge des livrables de communication B2B- Concevoir ou adapter les supports de communication en fonction du besoin- Réaliser et décliner un contenu créatif 360(online et offline) (brochures, affiches...)- Réaliser et proposer des outils de communication print (Rapports, catalogues, flyers...)- Poste à pourvoir immédiatement.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8692861/Stage-infographiste-junior.html,22-09-2021
Infographiste expérimenté,1Moment Parapharmacie,Casablanca,null,Bac plus 3,Informatique - Webdesign/Infographie,"La parapharmacie 1Moment recherche un infographiste avec une bonne maitrise de shopify. 
Vos missions :
-Création et mise à jour des maquettes communication.
-Effectuer la veille graphique.
-Création du contenu multimédia.
- Parfaite maitrise des logiciels de traitement et de création de l’image (adobe, photoshop, illustrateur).
- Compétences techniques liées aux sites e-commerce.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817861/Infographiste-expÃ©rimentÃ©.html,22-09-2021
Ingenieur Developpement Informatique Java / Python,Blue Code Dev,Casablanca,null,Bac plus 5,Informatique - Développement,"Ingenieur Developpement Informatique Java / Python<br>Ville : Casablanca<br>Profil Junior recherché<br><br>Ingénieur en développement informatiqueDe formation Bac +4/5 (ou équivalent)<br>MISSIONS<br>Au-delà du développement applicatif, en fonction de l’analyse des besoins des utilisateurs et de l’étude fonctionnelle, vous participez aux phases d’analyse, de conception, de développement et de tests, de maintenance corrective en respectant délais et normes de qualité définis dans un environnement orienté Objet.<br>Vous assurez le suivi et la planification des travaux confiés (développements, tests, mise en production) et vous êtes garant(e) de l’intégration des développements dans le système d’information.<br>COMPÉTENCES TECHNIQUES<br>JAVA sous Intellij<br>Python sous VSConnaissance JS / Angular JS<br>Hibernate.XML XSL<br>SGBD: Oracle, PostgreSQL, MySQLUn intérêt pour le domaine fonctionnel et des processus métiers sont un plus<br>COMPÉTENCES GÉNÉRALES<br>Important : Maîtrise de la lanque française est une absolue nécessité.<br>Compréhension des spécifications fonctionnelles<br>Conception, modélisation et architecture d'applicationsCapacité de partage des connaissances avec l’équipe<br>Anglais technique souhaitables<br>APTITUDES<br>Travail en équipe et autonomieGrande capacité d’organisation<br>Savoir communiquer avec des interlocuteurs internes de différentes activités (Support Client, Bureau d’étude, Dev, Business)Force d’analyse et de proposition<br>Capacité à comprendre un « écosystème » technique et d’apporter des améliorations et/ou des solutionsCapacité rédactionnelle<br>Organisation, méthodologie et rigueurConstructif et bienveillant <br><br>Important: Disponibilité Immediate",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8764929/Ingenieur-Developpement-Informatique-Java-Python.html,22-09-2021
Stagiaire ( fille) réseau et systéme d'information,confidentiel,Casablanca,null,Bac plus 2,Informatique - Systèmes/Réseaux,"Nous sommes à la recherche d'une Stagiaire Fille Bac+2 •	Formation réseaux et système d’information .si vous êtes intéressés ,veuillez nous envoyer votre CV",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817625/Stagiaire-(-fille)-rÃ©seau-et-systÃ©me-dinformation.html,22-09-2021
FULL STACK DÉVELOPPER- TANGER ,SAGE,Tanger,null,Bac plus 5,Informatique - Développement,"Nous cherchons:
3 développeurs PHP/Laravel ( pour un contrat CDI), dotés d’expérience de 3 ans minimum. Ayant les compétences techniques suivantes:
Excellente Maîtrise du Framework Laravel
SQL schema design, SOLID principles, and REST API design
Très bonne compréhension des outils de test unitaires et fonctionnelles(e.g. PHPUnit, PHPSpec, Behat, etc)
Bonne maîtrise de versionnement du code  GIT/GITHUB/GITLAB
Jira et  bitbucket
Expérience avec Postgresql
1 développeur Angular (pour un contrat CDI), doté d’expérience de 3 ans minimum. Ayant les compétences techniques suivantes:
Excellente Maîtrise du Framework Angular
Une expérience significative en programmation avec JavaScript,  ES5/ES6
Expérience avec Typescript
Maîtrise  des outils Redux, Webpack, Angular CLI and/or Gulp
REST APIs
TDD/BDD 
Experience en Client-side architecture et Design Patterns
Bonne maîtrise de versionnement du code  GIT/GITHUB/GITLAB",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817533/FULL-STACK-DÃVELOPPER-TANGER.html,22-09-2021
Stage pré-embauche en Infographie,RH,Casablanca,null,Bac plus 2,Informatique - Webdesign/Infographie,"Une Agence de communication digitale basée à Oulfa Casablanca recherche un(e) infographiste pour un stage pré-embauche.<br>Missions :<br>Création de maquettes de sites web et d’applications mobiles.<br>Création de visuels (affiches, présentations, infographies, etc.).Création de contenus visuels pour les réseaux sociaux.<br>Création de logos et d’identités visuelles de sites web.Print - création et mise en forme des nos supports internes et externes (brochures d’entreprises, dépliants commerciaux, etc.).<br>Profil recherché :<br>formation minimum Bac+2<br>Parfaite maîtrise de la collection Adobe (Photoshop, Illustrator, Indesign, After Effects, Premiere, Lightroom…)Vous connaissez les dernières tendances et les meilleures pratiques des sites web et d’applications mobiles.<br>Vous êtes une personne pro-active qui aime prendre des initiatives.Vous avez une sensibilité artistique (design graphique, illustrations, etc).<br>Enoyez vos CV via MarocAnnonces.",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8724978/Stage-prÃ©-embauche-en-Infographie.html,22-09-2021
Stage Pré-embauche en Infographie,RH,Casablanca,null,Bac plus 2,Informatique - Webdesign/Infographie,"Une Agence de communication digitale basée sur Oulfa à Casablanca recherche un(e) infographiste pour un stage Pré-embauche.<br>Missions :Création de maquettes de sites web et d’applications mobiles.<br>Création de visuels (affiches, présentations, infographies, etc.).Création de contenus visuels pour les réseaux sociaux.Création de logos et d’identités visuelles de sites web.Print - création et mise en forme des nos supports internes et externes (brochures d’entreprises, dépliants commerciaux, etc.).<br>Profil recherché :formation minimum Bac+2<br>Parfaite maîtrise de la collection Adobe (Photoshop, Illustrator, Indesign, After Effects, Premiere, Lightroom…)Vous connaissez les dernières tendances et les meilleures pratiques des sites web et d’applications mobiles.Vous êtes une personne pro-active qui aime prendre des initiatives.Vous avez une sensibilité artistique (design graphique, illustrations, etc).<br>Enoyez vos CV via MarocAnnonces.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8807060/Stage-PrÃ©-embauche-en-Infographie.html,22-09-2021
Infographistes (h/f) à casablanca,Subliwear sarl,Casablanca,null,Bac plus 2,Informatique - Webdesign/Infographie,"Nous cherchons des infographistes créatifs qui maîtrisent les logiciels pao (illustrator - photoshop...) - bonne sensibilité graphique issue d’une formation en infographie. Ambitieux et capable de contribuer au développement de nouveaux services en ayant un fort esprit d’équipe.
-- envoyez votre cv avec photo  svp --",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8738908/Infographistes-(hf)-Ã -casablanca.html,22-09-2021
Technicien en Informatique,Anonyme,Casablanca,null,Bac plus 2,Informatique - Développement Hardware,"Pour accompagner la croissance de notre société basée à Casablanca nous recrutons un  technicien en réseaux informatique.
Merci de nous envoyer vos cv.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817349/Technicien-en-Informatique.html,22-09-2021
Stagiaire Assistant Commercial ,DATA SOFTWARE,Berrechid,null,Pas important,Assistant(e) / Secrétaire de direction,"Bonjour 

Notre entreprise cherche un Stagiaire Assistant Commercial pour une durée de 3 mois .
NB : Le stage se déroulera à BERRECHID
Profil demandé : une personne sérieuse et ponctuelle et qui a des connaissances en informatique et Commerce.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817319/Stagiaire-Assistant-Commercial.html,22-09-2021
Developpeur Magento,Confientiel,Casablanca,null,Bac plus 2,Informatique - Développement,"Nous recherchons en urgence un Développeur full stack avec de solides connaissances en Magento (Backend : DotNet et php - Front End : Angular - Mobile : Ionic). Bac+2 ou Bac+3, 1 an d'expérience minimum.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817312/Developpeur-Magento.html,22-09-2021
Network architect ,SA,Rabat,null,Bac plus 5,Informatique - Systèmes d'Information,Nous recrutons pour le compte d'une multinationale un network architect (H/F) à rabat qui a 8 ans d'expérience Intéressé(e) ? merci de postuler via ce site,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8790664/Network-architect.html,22-09-2021
Cloud system architect-AZURE  ,SA,Rabat,null,Bac plus 5,Informatique - Systèmes/Réseaux,Nous recrutons pour le compte d'une multinationale un cloud system architect (H/F) à rabat qui a 5 ans d'expérience dans une fonction similaire. Intéressé ? merci de postuler via ce site.,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8790647/Cloud-system-architect-AZURE.html,22-09-2021
Chef de projets VDI,SA,Rabat,null,Bac plus 5,Informatique - Systèmes/Réseaux,Nous recrutons pour le compte d'une multinationale un chef de projet VDI qui a plus de 3 ans d'expérience dans la conception et la mise en oeuvre d'infrastructures virtuelles.Intéressé(e) ? merci de postuler via ce site.,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8790672/Chef-de-projets-VDI.html,22-09-2021
DEVELOPPEMENT INFORMATQUE,DVH,Casablanca,null,Pas important,Informatique - Développement,Cherches développeurs web qui maitrisent les produits Windev et Prestashop,A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817338/DEVELOPPEMENT-INFORMATQUE.html,22-09-2021
Agent du marketing digital,TALENTSHORE,Tetouan,null,Bac plus 5,Informatique - Systèmes d'Information,"Nous cherchons 1 Agent (e) digital marketing Odoo.Poste basé à Tétouan.Crée et met en œuvre des stratégies de webmarketing afin d'augmenter les ventes, le chiffre d'affaires. Etudier à fond le marché de référence : il effectue des recherches de marché, étudie le secteur, surveille les activités de la concurrence (les concurrents directs et indirects) et analyse le comportement des clients actuels et potentiels.Développe un plan de marketing en ligne, qui prévoit généralement l'utilisation coordonnée de différents canaux de marketing.Les principales compétences du web marketing manager sont les suivantes :•	Connaissance des différents domaines du web marketing (SEM, social media marketing, email marketing, etc.)•	Connaissance des instruments de web analytics les plus répandus•	Connaissance des plateformes de publicité en ligne les plus importantes (comme Google Ads)•	Connaissance des principaux CMS, web tools et plateformes d'e-commerce•	Capacités analytiques et d'interprétation des données•	Capacités de planification, gestion et organisation du travail•	Inclination au leadership•	Capacités de communication•	Créativité•	Disponibilité à la mise à jour sur les dernières tendances du webmarketingQualités personnelles :·Maitriser le français et l’anglais.Compétences comportementales (savoir-être) :Force de proposition ;Autonomie, esprit créatif. ;Capacité d'adaptation et d'intégration ;Bonne communication.Profil recherché :Bac+5 ou +3 en marketing ou SI ;Expérience de 2 ans en marketing stratégique ;#Odoo #digitalmarketing",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817256/Agent-du-marketing-digital.html,22-09-2021
Offre de stage Développement Python (Rémunéré),Datma,Casablanca,null,Bac plus 5,Informatique - Développement,"fonctions et responsabilités :
développer des modules de gestion
contribuer à la dynamique de l’équipemaîtriser vos charges, votre reste à faire et les délais
appliquer les process du projet
pré-requis techniques :
programmation orienté objet",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817248/Offre-de-stage-DÃ©veloppement-Python-(RÃ©munÃ©rÃ©).html,22-09-2021
Techniciens hotline,p-shore,Casablanca,null,Bac plus 2,Informatique - Développement,Techniciens Hotline(H/F)• le Conseille et l'assistance des clients au téléphone.Bonne maîtrise de la langue française avec une bonne aisance à l’oral.Merci de me contacter pour plus de détails.,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8733913/Techniciens-hotline.html,22-09-2021
Stagiaire RH,Sopa Banking software,Casablanca,null,Bac plus 5,RH/Personnel/Formation,"Nous recherchons pour notre site à casablanca qui gère tout MEA, 3 stagiaires RH Ces stagiaires auront comme but d'apporter le support à l équipe rh déjà en place sur les différents volet recrutement, gestion de carrière et administratif. Pour postuler n'hésitez pas à m envoyer vos candidatures",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8817067/Stagiaire-RH.html,22-09-2021
DÉVELOPPEUR MOBILE (REACT NATIVE),Staffone,Casablanca,null,Pas important,Informatique - Développement,Nous recherchons un développeur mobile (react native).Environnement technique:- PHP - React.js - React Native - Javascript- API & Web services - Git,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8805989/DÃVELOPPEUR-MOBILE-(REACT-NATIVE).html,22-09-2021
Développeur à Marrakech,ENSEI WEB DIVERS,Marrakech,null,Bac plus 3,Informatique - Développement,"ENSEI WEB DIVERS est une agence web marrakech Maroc, spécialisée dans la création et développement de solutions web et dans la communication digitale.

Nos dispositifs permettent à nos clients de maîtriser leur identité numérique, d’optimiser leur présence et leur visibilité sur l’ensemble des supports (web, mobile, tablette), de générer du trafic ou encore d’engager la discussion avec leurs communautés grâce à la maîtrise des médias sociaux, le marketing mobile et la création Web.

Riche de 8 années d'expérience, ENSEI WEB DIVERS est une agence à taille humaine où la créativité et l'innovation sont au centre des travaux. Nous privilégions les méthodes agiles de gestion de projet.

Nous cherchons une développeuse stage mobile et web qui a pour tâches :

- Conception des applications mobile
- Conception des applications web
- Publication sur les réseaux sociaux


Date de début prévue : 27/08/2021
Précautions contre le COVID-19

Processus de recrutement à distance
Entretiens virtuels",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8782140/DÃ©veloppeur-Ã -Marrakech.html,22-09-2021
Développeur Fullstack PHP / React,Staffone,Casablanca,null,Pas important,Informatique - Développement,Nous recherchons un développeur Fullstack ayant une expertise en développement web et mobile.<br>Environnement technique:- PHP - React.js - React Native - Javascript- Laravel - Slim Framework- API & Web services - Git - Stripe.,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8559591/DÃ©veloppeur-Fullstack-PHP-React.html,22-09-2021
