Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
Ingénieur Etudes Et Développement Java Full Stack (H/F) - Casablanca,Tenor Software Factory (TSF),"Espace Mazurel Immeuble N° 5 , angle Boulevard Yaacoub El Mansour et Rue Socrate  ( au dessus de l’agence Inwi )", De 3 à 5 ans ,"Bac +5 et plus
                                     - Master",Informatique,"De formation Bac + 5 en Génie informatique, vous justifiez d’une expérience solide de 3ans et plus en développement dans un environnement Agile.Vous faites preuve d’un esprit d’analyse, du sens du service, d’une grande capacité d’adaptation et de leadership.Compétences requises :- Maîtrise d’un ou plusieurs langages de développement- Maîtrise des systèmes d’exploitation- Maîtrise des méthodes de spécification et de conception- Maîtrise des techniques de programmation- Maitrise des concepts de base de données et techniques de modélisation des donnéesVotre domaine de compétences couvre les technologies suivantes :- Maîtrise du langage Java 8 / JEE et Angular 7- EJB, Docker, Git, kotlin, Scrum, JPA- Framework associés du type Struts, Spring, Hibernate, Maven- Maîtrise des standards HTML5, CSS3- Maîtrise d'un Framework CSS (Bootstrap, Foundation)N'attendez pas et Rejoignez nos équipes !Notre positionnementest le même depuis le début.Nos clients sont fidèleset nous confient des projets passionnants.Nous innovonstout le temps.Nous prenons soin de votre avenir,nos managers home-made vous formeront sur nos méthodologies projets et aux nouvelles technologies.",CDI,https://www.rekrute.com/offre-emploi-ingenieur-etudes-et-developpement-java-full-stack-hf-recrutement-tenor-software-factory-tsf-casablanca-128206.html,26/08/2021
Ingénieur Recette Applicative (H/F) - CASABLANCA,Tenor Software Factory (TSF),"Espace Mazurel Immeuble N° 5 , angle Boulevard Yaacoub El Mansour et Rue Socrate  ( au dessus de l’agence Inwi )", De 3 à 5 ans ,Bac +5 et plus,Informatique,"De formation Ingénieur BAC+5 en informatique, vous justifiez d'au moins 2 ans d'expérience en tant que Testeur.Vous maitrisez les processus de tests et validation ainsi que les outils associés.Vous êtes familier avec les outils suivants: Git, Python,Javascript ,TestLink, Jenkins, SVN, TFS, Mantis, JIRA.Vous maîtrisez les outils d'automatisation des tests : Robot Framework, SeleniumVous faites preuve de souplesse, de bonnes capacités d'adaptation pour répondre aux demandes des clients dans le respect des normes de développement. Polyvalent et créatif(ve), vous êtes en capacité d'identifier les solutions techniques appropriées.Vos qualités relationnelles vous permettent de communiquer efficacement avec les différents acteurs d'un projet.N'attendez pas et Rejoignez nos équipes !Notre positionnement est le même depuis le début.Nos clients sont fidèles et nous confient des projets passionnants.Nous innovons tout le temps.Nous prenons soin de votre avenir, nos managers home-made vous formeront sur nos méthodologies projets et aux nouvelles technologies.",CDI,https://www.rekrute.com/offre-emploi-ingenieur-recette-applicative-hf-recrutement-tenor-software-factory-tsf-casablanca-128204.html,26/08/2021
Développeur Full Stack Confirmé - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Le (la) candidat(e) devra avoir entre 3 et 5 ans d’expérience sur des projets de développements J2EE.Architecture et Frameworks J2EE : Niveau confirméSpring boot, Spring batch, spring JPA, Spring Rest, Spring core : Niveau confirméSpring Cloud (kafka, elastic search, eureka, zipkin, consul, OpenFeign…) : Niveau confirméBootstrap, Angular, HTML 5, CSS3 : Niveau confirméScripting Shell et SQL : Niveau confirméRESTful, SOAP : Niveau ConfirméDocker : première éxpérienceIntégration continue (maven,sonar,Docker,GIT) : Niveau confirméBases de données (MariaDB, MySQL) : première éxpérienceOutils de Workflow (Camunda) : Première éxpérienceAutres compétences :Groovy, GrailsReporting BIOutils de Workflow (Camunda)Esprit agile et capitalisation sur la veille autour des technologies J2EEModélisation UML",CDI,https://www.rekrute.com/offre-emploi-developpeur-full-stack-confirme-recrutement-sofrecom-services-maroc-technopolis-128184.html,25/08/2021
Testeur automaticien - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Le (la) candidat(e) devra avoir au minimum 3 ans d’expérience en tant que développeur de tests automatisés.COMPÉTENCES REQUISESMaîtrise des méthodes, des normes et des outils de développement logiciel.Maîtrise de développement des tests automatisés en Java.Maîtrise des technologies de Web Services SOAP (XML, WSDL,...) et RestMaitrise des outils Sélénium et Robot Framework.Maîtrise des outils de gestion des tests et des anomalies (JIRA, Quality Center, Mantis).Connaître les techniques et méthode de livraison/déploiement en continue.Connaître les processus et outillages agile, notamment Scrum.QUALITÉS PERSONNELLESRigoureux, autonome et responsable.Etat d’esprit agile et de facilitation.Bon niveau d’anglais à l’oral et à l’écrit.",CDI,https://www.rekrute.com/offre-emploi-testeur-automaticien-recrutement-sofrecom-services-maroc-technopolis-128183.html,25/08/2021
Développeur Back End et Front End Senior - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 5 à 10 ans ,Bac +5 et plus,Informatique,Développeur confirmé Diplôme BAC +3 – DUT / BTS / Licence en Informatique Expérience Minimum 5 ans Dans 1 poste de développeur similaire de même envergure Domaine des Système d’exploitations / Développement de logiciel Domaines d’expertiseCOMPÉTENCES TECHNIQUES Dév CConnaissance des principes d’exploitationContraintes sécuritésGestion flux réseauxSécurité du code applicatif (Standard Orange)Connaissance des Solutions technologiques clefs d’architecture et Modes d’intégrationMaitrise des Chaines d'intégration et de déploiement des applications :Environnement d'hébergement dont CI/CD 3 Maitrise des Couches Services (Data et échanges Inter applicatif)Base de données PostgreSQL - SQL - Bus d’évènements…Capacité à comprendre les impacts de l’architecture du système d’information sur le projetConnaissance sur la manipulation des données brutesTECHNOLOGIES FrameworkJavascriptJavavue.jsSpringEnvironnement IntelliJGITGITLABSystèmes KubernetesRancherKeycloackApache KafkaPostgreSQLÉcosystèmes DockerLINUXWorkflow Camunda BPMCOMPÉTENCES ORGANISATIONNELLESCommunication écrite & oralePrioriser les tâchesSuivre un cadre d'intervention définiQUALITÉS Travailler à distance en mode collaboratifAnglais professionnelSens de l’organisationRigueurCollaborer avec le collectifTravail en équipeCapacité d’adaptation [dans un environnement international]Capacité d’écouteEtat d'esprit ouvert et positifDynamisme,CDI,https://www.rekrute.com/offre-emploi-developpeur-back-end-et-front-end-senior-recrutement-sofrecom-services-maroc-technopolis-128182.html,25/08/2021
Responsable Projets Infrastructures H/F-Casablanca - casablanca,Michael Page Morocco,Immeuble Plein Ciel 8 rue Ali Abderrazak Quartier Racine, De 5 à 10 ans ,Bac +5 et plus,Informatique,"Titulaire d'un Bac +5 en informatique, vous justifiez d'au moins 8 ans d'expérience, orienté infrastructure Système réseaux, avec une maîtrise des technologies et environnements suivants : Prince, PMP, Datacenter, réseaux, téléphonie, serveurs, réseaux, certifié ITIL, la maîtrise de l'environnement orienté architecture / infrastructure informatique est un réel plus.Vous êtes force de proposition. Vous avez un excellent relationnel, vous êtes pro-actif et doté d'un bon sens de l'organisation.",CDI,https://www.rekrute.com/offre-emploi-responsable-projets-infrastructures-hf-casablanca-recrutement-michael-page-morocco-casablanca-128178.html,25/08/2021
Ingénieur Analyste BI/ ETL (H/F) - Rabat Technopolis,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Poste :Dans le cadre de son développement, CGI recrute desingénieurs analystesBI/ETLconfirmés (H/F)Ausein d'une équipe jeuned'esprit et dynamique, vous aurez comme missions:Mener les analyses techniques et fonctionnelles destinées à traduire les besoins du client;Assurerles travaux de conception et de modélisation;Développer la solution / les traitements d'alimentation du DataWareHouse;Organiser et préparer les travaux de recette utilisateurs;Mettre en place les processus d'industrialisation, et rédiger les documents associés",CDI,https://www.rekrute.com/offre-emploi-ingenieur-analyste-bi-etl-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-technopolis-128172.html,25/08/2021
Technicien Helpdesk Francophone/Anglophone - SALA AL JADIDA,Econocom Maroc,Technopolis, Débutant ,"Bac +2
                                     - BTS / DUT",Informatique,"Niveau de formation : Bac+2/3 en informatique / Réseaux.Niveau d'expérience professionnelle : une expérience dans un poste similaire est fortement souhaitable.Compétences Comportementales: Orientation Client & Service, Autonomie & capacité à gérer son stress.Compétences Techniques:Compétences générales sur la gestion de la relation client.Capacité à détecter, traiter et résoudre les incidents techniques Niveau 1.Windows 8 & 10.Pack MS Office,Outlook.",CDI,https://www.rekrute.com/offre-emploi-technicien-helpdesk-francophoneanglophone-recrutement-econocom-maroc-sala-al-jadida-128170.html,25/08/2021
Ingénieur N2 Réseau & Sécurité - Casablanca,Intelcia ITS,"5, Casanearshore, Shore, 1100", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Formation: Bac +5 réseaux et systèmes ou connaissances équivalentes. Expérience: Au moins un an d’expérience sur un poste similaire ou connaissances équivalentes. Certifications: CCNA, PCNSA, NSE4, … Bonne organisation et gestion des priorités. Autonome, Dynamique, Calme et résistant au stress. Sens du service client.",CDI,https://www.rekrute.com/offre-emploi-ingenieur-n2-reseau-securite-recrutement-intelcia-its-casablanca-128140.html,24/08/2021
Ingénieur N2 Infrastructure - Casablanca,Intelcia ITS,"5, Casanearshore, Shore, 1100", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Formation: Bac +5 réseaux et systèmes ou connaissances équivalentes. Expérience: Au moins un an d’expérience sur un poste similaire ou connaissances équivalentes. Certifications: MCSA, RHCSA, VCP, VMCE, ISMv4… Bonne organisation et gestion des priorités. Autonome, Dynamique, Calme et résistant au stress. Sens du service client.",CDI,https://www.rekrute.com/offre-emploi-ingenieur-n2-infrastructure-recrutement-intelcia-its-casablanca-128141.html,24/08/2021
Consultant RPA / Sénior (H/F) - Casablanca,Atos,"Nearshore Park , Shore 7 ,1100", De 5 à 10 ans ,Bac +4,Informatique,"Poste :Nous recherchons des RPAavec minimum 5 ans d’expérience dans les produits similaire.Mission :? Analyser les processus métier existant avec les responsables métier (POC)? Réaliser des ateliers de travail pour collecter les règles métier / exceptions? Définir les spécifications fonctionnelles (user story) en décrivant pas à pas les étapes du processus? Simplifier le processus existant Versus processus RPA (brique réutilisable)? Répondre aux sollicitations de l’équipe de réalisation pour assurer la bonne exécution du développement.? Développement des Solutions Automation de bout en bout depuis l’étude allant jusqu’à assurer la phase de garantie pour le client.? S'assurer de l'adéquation entre les développements de la solution et les besoins définis? Préparer la stratégie de test et les cas de test avec l’aide des utilisateurs? Accompagner le métier /le projet pendant la préprod? Coacher & Collaborer au sein de la COA 1 pour développer et enrichir le référentiel des best practices du Delivery Automation? Assurer le support post projet des solutions robotisées mises en place? Assurer le respect de Qualité, Budget et planning? Revue des autres RPA réalisations? Réaliser les tests unitaires et assure le support lors de la recette fonctionnelle? Accompagner le métier /le projet pendant la préprod? Coacher & Collaborer au sein de la COA 1 pour développer et enrichir le référentiel des best practices du Delivery Automation? Assurer le support post projet des solutions robotisées mises en place? Assurer le respect de Qualité, Budget et planning? Revue des autres RPA réalisations",CDI,https://www.rekrute.com/offre-emploi-consultant-rpa-senior-hf-recrutement-atos-casablanca-128131.html,24/08/2021
Consultant SAP FI-ABAP (H/F) - casablanca,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 3 à 5 ans ,Bac +5 et plus,Informatique,Poste :Poste de consultant technico fontionnel FI-AA (ou poste FI avec ABAP) avec une connaissance de la comptabilité et les immobilisations.Le Consultant interviendra en tant que profil junior sur FI-AA sur une activité TMA .Il aura pour charge :Gestion des incidentsRéalisation du paramètrageRéalisation des évolutionsBackup du référent FI-AA,CDI,https://www.rekrute.com/offre-emploi-consultant-sap-fi-abap-hf-recrutement-cgi-technologies-et-solutions-maroc-casablanca-128039.html,23/08/2021
Technicien Helpdesk Francophone (H/F) - SALA AL JADIDA,Econocom Maroc,Technopolis, Moins de 1 an ,"Bac +2
                                     - BTS / DUT",Informatique,"Niveau de formation : Bac+2/3 en informatique / Réseaux.Niveau d'expérience professionnelle : une expérience dans un poste similaire est fortement souhaitable.Compétences Comportementales: Orientation Client & Service, Autonomie & capacité à gérer son stress.Compétences Techniques:Compétences générales sur la gestion de la relation client.Capacité à détecter, traiter et résoudre les incidents techniques Niveau 1.Windows 8 & 10.Pack MS Office,Outlook",CDI,https://www.rekrute.com/offre-emploi-technicien-helpdesk-francophone-hf-recrutement-econocom-maroc-sala-al-jadida-128096.html,23/08/2021
PMO - Banque - Casablanca,Adria Business & Technology,"Rue de Zerhoun, Casablanca 20250", De 5 à 10 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,Issu d’une grande d’école d’ingénieur avec une expérience d'au moins 3 ans dans le domaine de la banque.Compétences requises :Bonne connaissance du contexte et des principaux métiers de la banqueExcellente qualités rédactionnelles et orales en françaisFortes capacités relationnelles et sens de la diplomatie pour travailler en mode transverse avec différents acteurs internes et externes,CDI,https://www.rekrute.com/offre-emploi-pmo---banque-recrutement-adria-business-technology-casablanca-128043.html,23/08/2021
.Net Fullstack Developer M/F - Tanger,Codelogic,, De 3 à 5 ans ,"Bac +4
                                     - Master",Informatique,"Skills :Team player with independent working attitude.Net (c#, vb.net)SQL Server(Stored procedures / TSQL)JavascriptNodeJS is a plusCouchbase is a plusFluent english is a must",CDI,https://www.rekrute.com/offre-emploi-.net-fullstack-developer-mf-recrutement-codelogic-tanger-127538.html,23/08/2021
Ingénieur étude et développement .NET Senior (H/F) - Casablanca,Neosys,6 Avenue Ibn Khaldoun, De 3 à 5 ans ,Bac +5 et plus,Informatique,Critères indispensables :Titulaire d’un BAC+5 en informatique avec une expérience significative dans un poste similaire.5 ans d’expérience minimum en développement .NET,CDI,https://www.rekrute.com/offre-emploi-ingenieur-etude-et-developpement-.net-senior-hf-recrutement-neosys-casablanca-128032.html,22/08/2021
Ingénieur étude et développement .NET Senior (H/F) - Rabat,Neosys,6 Avenue Ibn Khaldoun, De 3 à 5 ans ,Bac +5 et plus,Informatique,Critères indispensables :Titulaire d’un BAC+5 en informatique avec une expérience significative dans un poste similaire.5 ans d’expérience minimum en développement .NET,CDI,https://www.rekrute.com/offre-emploi-ingenieur-etude-et-developpement-.net-senior-hf-recrutement-neosys-rabat-128031.html,22/08/2021
Développeur JAVA J2EE (H/F) - Fès,TNC  The Next Clic ,"219 Boulevard Mohamed Zerktouni, Casablanca 20250", De 3 à 5 ans ,Bac +5 et plus,Informatique,"De formation d’école d’ingénieur, vous disposez d'une première expérience dans un poste similaire.Vous êtes autonome, motivé(e), avec un sens du relationnel et du service.Vous avez des qualités rédactionnelles, un esprit de synthèse, respect des procédures.Vous souhaitez travailler dans une société dynamique et reconnue dans le secteur informatique, alors venez renforcer nos équipes en intégrant le Groupe!Environnement TechniqueMaitrise de la plate-forme JEE;Maitrise des Frameworks STRUTS, HIBERNATE, SPRING, JSP ,JSFConnaissance en SQL et PL/SQLConnaissances sur DevOpsConnaissance en design html et intégration CSS est fortement souhaitée",CDI,https://www.rekrute.com/offre-emploi-developpeur-java-j2ee-hf-recrutement-tnc-the-next-clic-fes-127362.html,19/08/2021
Technicien Helpdesk Francophone (H/F) - SALA AL JADIDA,Econocom Maroc,Technopolis, Moins de 1 an ,"Bac +2
                                     - BTS / DUT",Informatique,"Niveau de formation : Bac+2/3 en informatique / Réseaux.Niveau d'expérience professionnelle : une expérience dans un poste similaire est fortement souhaitable.Compétences Comportementales: Orientation Client & Service, Autonomie & capacité à gérer son stress.Compétences Techniques:Compétences générales sur la gestion de la relation client.Capacité à détecter, traiter et résoudre les incidents techniques Niveau 1.Windows 8 & 10.Pack MS Office,Outlook",CDI,https://www.rekrute.com/offre-emploi-technicien-helpdesk-francophone-hf-recrutement-econocom-maroc-sala-al-jadida-127994.html,19/08/2021
"Consultant Servicenow ( ITSM , HR , ITBM , Virtual Agent , Process mining ) - Casablanca",Altados,"3 rue Van Zeeland, angle bd Abdelmoumen 7ème étage, Casablanca", De 3 à 5 ans ,Bac +5 et plus,Informatique,"De formation Bac +5 minimum (école d'ingénieurs ou équivalent universitaire), vous possédez de 2 à 3 ans d’expérience significative sur des solutions d'IT Service Management . Avec une bonne connaissance : Service Now : Obligatoire javascript, jelly script, CSS et HTML. Maitrise d'un ou plusieurs modules ou Outils servicenowITSM , HR , ITBM , Virtual Agent , Process mining Bonnes qualités relationnelles ; Rigoureux, autonome et responsable ; Vous êtes adaptable, autonome, organisé, rigoureux, vous avez la volonté de produire des services de qualité, Sens de l'écoute et du dialogue",,https://www.rekrute.com/offre-emploi-consultant-servicenow-itsm-hr-itbm-virtual-agent-process-mining-recrutement-altados-casablanca-127749.html,19/08/2021
Infographiste - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", Débutant ,Bac +2,Informatique,"Vous êtes titulaire d'un Bac+2 en infographie/Design au minimum, vous avez des connaissances solides dans ce domaine.Créatif, autonome, rigoureux, goût pour les nouveaux médias seront d'excellents atouts pour votre poste.Bonne connaissance de la chaîne graphique.Maîtrise des logiciels Photoshop et Illustrator.",Autre,https://www.rekrute.com/offre-emploi-infographiste-recrutement-sofrecom-services-maroc-technopolis-127353.html,19/08/2021
Ingénieur Dimensionnement Radio Mobile - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Bac +5 en télécommunications mobilesMinimum 2 ans d'expérience en fonction similaireMaîtrise de l'anglais (équipe internationale et en prise directe et quotidienne avec les pays de la zone MEA). Des déplacements dans la zone MEA sont à prévoirCompétences métier :Capacité à écouter et comprendre les besoins clientsCapacité à convaincre, piloter et fédérerCapacité à travailler en relation fonctionnelle avec des experts d’autres organisations, paysForte capacité à créer un réseau international et à l’entretenirForte capacité de représentation et de communicationCompétences techniques:Connaissance de l'industrie des télécoms et de l'IT, ainsi que de l'écosystème d'un opérateurConnaissance sur les méthodologies et règles de dimensionnement des réseaux d’accès mobile (bas et milieu de réseau), 2G/3G/4G, voix et dataConnaissances des problématiques d’ingénierie et opérationnelles des réseaux d’accès mobiles 2G/3G/4G et de leur exploitationCompétences souhaitables:Une connaissance de l’outil de dimensionnement radio utilisé par le client (RANDim) est un plusDes compétences dans les métiers de l’ingénierie et optimisation radio, autre que le dimensionnement : optimisation, design, troubleshooting, outils, sont un atout ? Des connaissances dans le domaine de l’automatisation des réseaux (C-SON) seraient également un atoutDes expériences sur différents fournisseurs RAN (Huawei, Nokia, Ericsson) sont un plus. L’application de ces compétences sont directement liées aux missions du poste décrites ci-avant et ceci sur les réseaux 2G, 3G et 4G. Compétences transversesQualités requises:Vous démontrez un intérêt scientifique, une ouverture d’esprit, d’innovation et une autonomie sur les types d'activités proposéesVous faites preuve d’écoute, de dynamisme, de rigueur et d’un esprit de synthèseVous avez su démontrer vos capacités d’autonomie et d’adaptationLa séniorité sur les compétences requises peut vous permettre de vous orienter vers le rôle de team leader.",CDI,https://www.rekrute.com/offre-emploi-ingenieur-dimensionnement-radio-mobile-recrutement-sofrecom-services-maroc-technopolis-127355.html,19/08/2021
Développeur Service Now - Rabat,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,"Bac +5 et plus
                                     - Master",Informatique,"De formation Informatique BAC +5,vous avez une première expérience significative sur un poste similaire (réalisation et/ou déploiement de projet ServiceNow dont une année en développement technique et/ou ITSM BMC) ;• Vous avez également des compétences en développement avec la méthode Agile ;• Passionné(e) par l'IT et idéalement certifié(e) ServiceNow et/ou ITSM BMC, vous avez de bonnes connaissances des processus ITIL et modules ITSM (gestion des incidents, gestion des changements, workorder, SRM, CMDB, reportings).• Expérience de plus de 2 ans sur Service Now• Connaissance avancée de Javascript, jelly script, CSS et HTML.• Bonnes Connaissances ITIL Foundation. Certification souhaitée• Votre niveau d'anglais est courant, vous avez d'excellentes qualités relationnelles et faites preuve d'une bonne « Orientation client ».Nombre d'années d'experiences :5Compétences Indispensables:Jelly script : 1 ansHTML CSS : 1 ansJAVASCRIPT : 1 ansSERVICENOW : 2 ansCompétences Souhaitables:ITILLangues :Français : Courant",CDI,https://www.rekrute.com/offre-emploi-developpeur-service-now-recrutement-sofrecom-services-maroc-rabat-127356.html,19/08/2021
Architecte technique - Technopolis,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Compétences et qualités requises:Connaissance des activités et technologies de modernisation des architectures et solutions logicielles :- Capacité à définir des modules fonctionnels permettant d’être pris en charge par une architecture technique organisée en composants techniques : base de données, bus, serveurs…etc. Solutions technologiques clefs d’une architecture moderne et de leur mode d’intégration : ESB, MDM, BMPN, API, micro services,- Couches applicatives : langages (Java, PHP...), Framework (Spring...), patterns…- Couches services (data et échanges inter appli) : bases de données (SQL/ NoSQL…), bus d’évènements…- Connaissance des patterns architecturaux LAMP LAMJ, Container et des principales logiques d’offres virtualisées : IaaS, Paas,- Chaines d'intégration et de déploiement des applications : outillage (Git, Maven, Jenkins,…), environnement d'hébergement dont CI/CD- Connaissance des principes d’exploitation, les contraintes sécurités, la gestion de flux réseaux. Des systèmes de monitoring- Maitrise des systèmes de gestion des flux FW LB –y compris virtualisésCapacité à comprendre :- Aux exigences logicielles simples / complexes / critiques : qualité du code, sécurité, modularité, réutilisation, résilience, scalabilité, intégrité des données, haute- Disponibilité, multi site, fortes volumétries, impact environnemental, …Aptitudes :- Sur le plan technique : développer ses connaissances, anticiper la prise en compte des évolutions technologiques et être force de proposition et d'innovation par la formation, le partage, la veille techno...- Sur le plan de la posture : capacité à coopérer, à comprendre les forces et faiblesses de ses partenaires, à prendre de la distance, écoute et forte qualité relationnelle, sens de la chaine de la valeur et de la relation client/partenaire- Sur le plan de l’idéation ; capacité à structurer sa penser et restituer ses analyses par une formulation écrite structurée et/ou une présentation orale adaptée à un auditoire non spécialiste.Le plus de l'offre:Une équipe intégrée Maroc/France qui prend en compte les changements et s’adapte en permanence à la situation.Un environnement stimulant qui assure le développement de votre potentiel. Ce poste vous donnera l’opportunité de travailler avec de nouvelles méthodes sur des projets au cœur de la transformation du SI et des métiers d’Orange.La participation à des projets qui contribuent à la concrétisation d’évolutions majeures : Intelligence artificielle, Automatisation, Orchestration de réseaux.Accompagnement RH personnalisé : séminaire d'intégration, formations, certifications. En particulier, une formation au contexte du projet, du business et de l’application sera assurée à la prise de poste",CDI,https://www.rekrute.com/offre-emploi-architecte-technique-recrutement-sofrecom-services-maroc-technopolis-127358.html,19/08/2021
Développeur java jee (H/F) - Casablanca,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Poste :Nous recrutons pour le développement de notre site de Casablanca Analyste JAVA JEE.Fonctions et responsabilités:Dans une équipe jeune et dynamique vous serez amené à effectuer les missions suivantes:- Réalisation des spécifications techniques détaillées,- Réalisation des chiffrage d’évolutions et/ou corrections,- Réalisation des évolutions et/ou corrections, ainsi que développement des tests unitaires associés,- Mise à jour du suivi quotidien,- Mise en place de la version en gestion de configuration et respect des bonnes pratiques de développement,- Responsable de la qualité des livrables logicielles et documentaires tout en respectant les délais et les charges.",CDI,https://www.rekrute.com/offre-emploi-developpeur-java-jee-hf-recrutement-cgi-technologies-et-solutions-maroc-casablanca-127973.html,19/08/2021
Chef de Projets Techniques H/F - Casablanca - Casablanca,Michael Page Morocco,Immeuble Plein Ciel 8 rue Ali Abderrazak Quartier Racine, De 5 à 10 ans ,Bac +5 et plus,Informatique,"Titulaire d'un Bac +5 d'une école d'ingénieurs, vous justifiez d'au moins 10 ans d'expérience en informatique dont 7 ans en gestion de projet.Compétences techniques : Infrastructure systèmes réseaux, avec une maîtrise des technologies et environnements :Prince, PMP, Datacenter, réseaux, téléphonie, serveurs, systèmes.Bonnes techniques de virtualisation (système et réseau),Maîtrise en architecture système et réseau.Maîtrise en techniques de supervision et d'infogérance.Maîtrise en gestion de budgets et de planning.Bonnes capacités de communication écrite et orale.Bonnes capacités rédactionnelles.Certification ITILAnglais : parlé, lu écrit",CDI,https://www.rekrute.com/offre-emploi-chef-de-projets-techniques-hf---casablanca-recrutement-michael-page-morocco-casablanca-127968.html,18/08/2021
Consultant Java / MDM EBX - Freelance - Rabat Technopolis,Welink,34 rue baht angle avenue fal oueld oumir agda, De 5 à 10 ans ,Bac +5 et plus,Informatique,"Ingénieur en système d’information (ou équivalent), vous justifiez une expérience d'au moins 5 ans dans un poste similaire.Compétences techniques requises:• Bon niveau en technologie MDM/ EBX.• Bon niveau en Java.• Connaissance en SOAP, WSDL, XML, Rest.• Connaissance en SQL et bases de donnéeAptitudes / Qualités personnelles requises :- Autonomie et rigueur ;- Anticipation et prise d’initiative ;- Bonne capacité d’analyse et d’adaptation ;- Travail en équipe.- Bonne qualité de codeDurée :6 mois renouvelablesDate de début :ASAP au plus tard sous un moisLieu de la mission :Rabat TechnopolisPour postuler via rekrute cliquer sur le bouton postuler en bas de la page.Pour plus de détails sur nos package de portage freelance: www.welink.ma",Freelance,https://www.rekrute.com/offre-emploi-consultant-java-mdm-ebx---freelance-recrutement-welink-rabat-technopolis-127955.html,18/08/2021
RSSI Adjoint H/F - Casablanca - casablanca,Michael Page Morocco,Immeuble Plein Ciel 8 rue Ali Abderrazak Quartier Racine, De 5 à 10 ans ,Bac +5 et plus,Informatique,"Diplômé d'un BAC+5 en sécurité des systèmes d'information, vous avez une expérience significative d'au moins 10 ans sur un poste similaire.Vous avez des connaissances techniques dans les domaines suivants :Architectures techniques : AD, LDAP, clients, serveurs, des systèmes d'exploitation.Sécurisation de Systèmes d'Information (pare feu, VPN, authentification forte, Bastion, Routeur, Sonde de détection d'intrusions, DMZ, MZ, etc.)Architecture de Système d'Information : On premise, Cloud, Hybride etc.Autres qualités : Communiquant, à l'écoute, sens de l'analyse, réactif et curieux, pédagogique et capacité à fédérer et à convaincre.",CDI,https://www.rekrute.com/offre-emploi-rssi-adjoint-hf---casablanca-recrutement-michael-page-morocco-casablanca-127928.html,17/08/2021
Consultants HR Access -CDI- - Casablanca,Altados,"3 rue Van Zeeland, angle bd Abdelmoumen 7ème étage, Casablanca", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Vous avez une expérience significative de Consultant Technico-fonctionnel Paie Senior (5/10 ans) en environnement HR ACCESS, acquise chez un Editeur de logiciels SIRH, en ESN, en Cabinet de conseil ou en charge du SI Paie en client final.Vousêtes reconnu pour votre capacitéd’adaptation, votre relationnelle et votre esprit d’équipe.Dotéd’un véritable sens du service, orientérésultats, vousêtes pro-actif et n’hésitez pasàapporter des solutions.oLes critères rédhibitoires: Ayant fait au moins 3 ans de paramétrage de paie sur HR Access. Ayant travaillé au moins 4 ans sur HR Access. Ayant travaillé au moins sur la paie Française Avoir un bon niveau de Français.",CDI,https://www.rekrute.com/offre-emploi-consultants-hr-access--cdi--recrutement-altados-casablanca-127927.html,17/08/2021
